order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id
4164,2024-01-08,2024-01-08 18:27:00,18,Yes,Before,Medium,5.38,Medium (3-7 km),Non-Peak,24.6,22.6,Cancelled,,R011
4165,2024-01-13,2024-01-13 20:03:00,20,Yes,Before,Medium,2.57,Short (0-3 km),Peak,25.0,15.7,Delivered,4.5,R100
4166,2024-01-26,2024-01-26 20:05:00,20,Yes,Before,Low,2.98,Short (0-3 km),Peak,24.1,18.8,Delivered,4.2,R099
4167,2024-01-10,2024-01-10 18:04:00,18,Yes,Before,High,6.69,Medium (3-7 km),Non-Peak,27.6,27.7,Delivered,4.2,R026
4168,2024-01-12,2024-01-12 18:16:00,18,Yes,Before,Low,5.38,Medium (3-7 km),Non-Peak,31.8,24.7,Delivered,3.8,R111
4169,2024-02-02,2024-02-02 16:27:00,16,No,After,Medium,4.56,Medium (3-7 km),Non-Peak,28.8,21.4,Delivered,4.6,R125
4170,2024-01-28,2024-01-28 18:41:00,18,Yes,Before,Low,13.22,Long (7+ km),Non-Peak,49.9,41.6,Delivered,3.8,R135
4171,2024-02-23,2024-02-23 12:47:00,12,No,After,Low,1.77,Short (0-3 km),Peak,35.6,15.6,Cancelled,,R078
4172,2024-02-27,2024-02-27 16:50:00,16,No,After,Medium,1.94,Short (0-3 km),Non-Peak,27.8,14.7,Delivered,2.8,R050
4173,2024-01-22,2024-01-22 13:30:00,13,Yes,Before,Low,4.36,Medium (3-7 km),Peak,30.0,20.9,Delivered,4.3,R189
4174,2024-02-27,2024-02-27 16:26:00,16,No,After,High,5.68,Medium (3-7 km),Non-Peak,29.4,25.5,Delivered,3.6,R096
4175,2024-02-09,2024-02-09 18:03:00,18,No,After,High,7.71,Long (7+ km),Non-Peak,39.1,28.4,Delivered,3.4,R177
4176,2024-02-14,2024-02-14 08:52:00,8,No,After,High,13.68,Long (7+ km),Non-Peak,50.3,41.4,Delivered,3.3,R145
4177,2024-02-07,2024-02-07 18:51:00,18,No,After,High,4.79,Medium (3-7 km),Non-Peak,25.1,22.1,Delivered,3.7,R005
4178,2024-02-15,2024-02-15 23:16:00,23,No,After,Medium,3.29,Medium (3-7 km),Non-Peak,30.1,18.1,Delivered,2.9,R194
4179,2024-02-08,2024-02-08 18:39:00,18,No,After,Low,10.87,Long (7+ km),Non-Peak,46.6,36.5,Delivered,4.0,R160
4180,2024-02-06,2024-02-06 19:55:00,19,No,After,Medium,7.8,Long (7+ km),Peak,47.9,30.0,Delivered,3.7,R142
4181,2024-02-11,2024-02-11 17:38:00,17,No,After,Medium,3.89,Medium (3-7 km),Non-Peak,30.2,18.6,Delivered,3.9,R195
4182,2024-02-24,2024-02-24 15:56:00,15,No,After,Medium,5.02,Medium (3-7 km),Non-Peak,36.4,22.2,Delivered,4.3,R094
4183,2024-02-07,2024-02-07 14:36:00,14,No,After,High,2.65,Short (0-3 km),Peak,33.4,17.4,Delivered,4.1,R027
4184,2024-01-19,2024-01-19 08:32:00,8,Yes,Before,Low,10.91,Long (7+ km),Non-Peak,42.6,35.9,Delivered,4.4,R050
4185,2024-01-12,2024-01-12 20:06:00,20,Yes,Before,High,3.53,Medium (3-7 km),Peak,20.6,19.5,Delivered,4.0,R058
4186,2024-01-19,2024-01-19 19:49:00,19,Yes,Before,Low,4.73,Medium (3-7 km),Peak,33.1,23.4,Delivered,4.2,R144
4187,2024-01-04,2024-01-04 14:44:00,14,Yes,Before,High,3.14,Medium (3-7 km),Peak,24.9,19.4,Delivered,3.9,R040
4188,2024-01-26,2024-01-26 17:29:00,17,Yes,Before,Medium,4.15,Medium (3-7 km),Non-Peak,21.9,20.7,Delivered,3.9,R008
4189,2024-02-11,2024-02-11 14:47:00,14,No,After,High,4.08,Medium (3-7 km),Peak,31.6,20.7,Delivered,3.4,R186
4190,2024-01-15,2024-01-15 16:14:00,16,Yes,Before,High,5.8,Medium (3-7 km),Non-Peak,26.5,24.9,Delivered,4.8,R093
4191,2024-02-11,2024-02-11 12:33:00,12,No,After,High,5.13,Medium (3-7 km),Peak,38.1,23.5,Delivered,3.4,R194
4192,2024-01-02,2024-01-02 19:18:00,19,Yes,Before,Low,9.89,Long (7+ km),Peak,42.6,33.6,Delivered,4.6,R105
4193,2024-02-26,2024-02-26 17:09:00,17,No,After,Low,5.29,Medium (3-7 km),Non-Peak,36.5,23.9,Delivered,4.0,R112
4194,2024-01-22,2024-01-22 09:51:00,9,Yes,Before,Low,6.93,Medium (3-7 km),Non-Peak,32.6,25.6,Delivered,3.7,R152
4195,2024-02-18,2024-02-18 13:43:00,13,No,After,High,11.98,Long (7+ km),Peak,55.3,37.0,Delivered,4.2,R024
4196,2024-02-20,2024-02-20 16:36:00,16,No,After,High,2.95,Short (0-3 km),Non-Peak,24.3,16.5,Delivered,3.7,R019
4197,2024-02-29,2024-02-29 19:00:00,19,No,After,Medium,1.49,Short (0-3 km),Peak,29.2,13.3,Delivered,3.4,R026
4198,2024-02-13,2024-02-13 19:56:00,19,No,After,High,4.73,Medium (3-7 km),Peak,33.6,21.5,Delivered,3.8,R136
4199,2024-01-21,2024-01-21 16:59:00,16,Yes,Before,Medium,1.84,Short (0-3 km),Non-Peak,17.6,16.7,Delivered,5.0,R050
4200,2024-02-19,2024-02-19 12:34:00,12,No,After,High,2.95,Short (0-3 km),Peak,31.5,18.0,Delivered,4.0,R198
4201,2024-01-20,2024-01-20 19:17:00,19,Yes,Before,Medium,5.72,Medium (3-7 km),Peak,31.6,22.7,Cancelled,,R008
4202,2024-02-23,2024-02-23 22:30:00,22,No,After,Medium,7.55,Long (7+ km),Peak,55.3,27.4,Cancelled,,R171
4203,2024-02-24,2024-02-24 16:38:00,16,No,After,High,3.29,Medium (3-7 km),Non-Peak,28.8,20.0,Delivered,4.2,R017
4204,2024-01-04,2024-01-04 11:48:00,11,Yes,Before,High,3.27,Medium (3-7 km),Non-Peak,19.5,20.1,Delivered,4.0,R021
4205,2024-02-12,2024-02-12 12:39:00,12,No,After,High,2.59,Short (0-3 km),Peak,31.4,16.5,Delivered,3.2,R007
4206,2024-01-04,2024-01-04 21:24:00,21,Yes,Before,Medium,1.86,Short (0-3 km),Peak,15.5,15.6,Delivered,4.5,R072
4207,2024-01-06,2024-01-06 13:38:00,13,Yes,Before,High,5.65,Medium (3-7 km),Peak,29.0,24.8,Delivered,4.8,R014
4208,2024-01-30,2024-01-30 14:11:00,14,Yes,Before,Low,4.82,Medium (3-7 km),Peak,35.8,21.3,Delivered,4.5,R150
4209,2024-01-29,2024-01-29 17:40:00,17,Yes,Before,High,3.24,Medium (3-7 km),Non-Peak,18.1,18.1,Delivered,4.4,R057
4210,2024-02-10,2024-02-10 13:01:00,13,No,After,Low,4.27,Medium (3-7 km),Peak,57.7,20.6,Delivered,3.7,R154
4211,2024-01-19,2024-01-19 14:03:00,14,Yes,Before,Medium,3.1,Medium (3-7 km),Peak,23.3,18.8,Delivered,5.0,R036
4212,2024-02-16,2024-02-16 14:55:00,14,No,After,High,4.59,Medium (3-7 km),Peak,36.4,21.8,Delivered,2.7,R036
4213,2024-01-23,2024-01-23 08:51:00,8,Yes,Before,High,6.46,Medium (3-7 km),Non-Peak,28.4,27.2,Delivered,4.3,R186
4214,2024-02-10,2024-02-10 19:59:00,19,No,After,High,8.2,Long (7+ km),Peak,42.0,30.3,Cancelled,,R042
4215,2024-02-06,2024-02-06 18:38:00,18,No,After,High,3.58,Medium (3-7 km),Non-Peak,25.5,18.9,Delivered,4.3,R006
4216,2024-01-26,2024-01-26 21:43:00,21,Yes,Before,Medium,2.35,Short (0-3 km),Peak,17.9,16.8,Delivered,3.9,R050
4217,2024-01-13,2024-01-13 12:14:00,12,Yes,Before,High,6.38,Medium (3-7 km),Peak,33.6,26.6,Delivered,3.1,R081
4218,2024-01-23,2024-01-23 18:10:00,18,Yes,Before,High,12.4,Long (7+ km),Non-Peak,43.4,39.2,Delivered,3.7,R103
4219,2024-01-07,2024-01-07 15:59:00,15,Yes,Before,High,3.89,Medium (3-7 km),Non-Peak,23.3,19.7,Cancelled,,R043
4220,2024-02-13,2024-02-13 11:38:00,11,No,After,High,12.78,Long (7+ km),Non-Peak,49.0,40.6,Delivered,3.9,R057
4221,2024-02-18,2024-02-18 14:52:00,14,No,After,Medium,5.43,Medium (3-7 km),Peak,43.1,24.1,Delivered,3.7,R034
4222,2024-01-30,2024-01-30 15:36:00,15,Yes,Before,Low,2.85,Short (0-3 km),Non-Peak,24.3,19.1,Delivered,4.6,R049
4223,2024-01-14,2024-01-14 14:57:00,14,Yes,Before,Medium,3.9,Medium (3-7 km),Peak,27.8,20.8,Delivered,4.3,R068
4224,2024-02-07,2024-02-07 09:10:00,9,No,After,Low,2.66,Short (0-3 km),Non-Peak,35.8,16.3,Delivered,3.5,R037
4225,2024-02-25,2024-02-25 14:32:00,14,No,After,High,3.13,Medium (3-7 km),Peak,34.8,18.1,Delivered,2.4,R111
4226,2024-01-18,2024-01-18 13:03:00,13,Yes,Before,High,3.93,Medium (3-7 km),Peak,21.1,20.3,Delivered,3.8,R065
4227,2024-02-23,2024-02-23 11:30:00,11,No,After,Medium,7.31,Long (7+ km),Non-Peak,34.1,27.6,Delivered,3.5,R119
4228,2024-02-17,2024-02-17 19:42:00,19,No,After,Medium,1.72,Short (0-3 km),Peak,32.0,16.4,Delivered,3.4,R020
4229,2024-01-01,2024-01-01 19:40:00,19,Yes,Before,High,5.21,Medium (3-7 km),Peak,30.4,21.6,Delivered,4.4,R151
4230,2024-02-04,2024-02-04 19:06:00,19,No,After,Medium,2.81,Short (0-3 km),Peak,42.2,18.5,Delivered,4.5,R108
4231,2024-01-11,2024-01-11 16:21:00,16,Yes,Before,Medium,2.03,Short (0-3 km),Non-Peak,20.4,15.7,Delivered,3.7,R188
4232,2024-02-13,2024-02-13 17:14:00,17,No,After,Medium,5.2,Medium (3-7 km),Non-Peak,37.5,22.4,Delivered,3.5,R060
4233,2024-02-25,2024-02-25 19:15:00,19,No,After,Low,1.91,Short (0-3 km),Peak,42.0,14.4,Delivered,4.1,R046
4234,2024-02-04,2024-02-04 18:20:00,18,No,After,High,3.49,Medium (3-7 km),Non-Peak,29.7,19.9,Delivered,3.0,R147
4235,2024-02-18,2024-02-18 14:47:00,14,No,After,High,6.96,Medium (3-7 km),Peak,45.6,25.3,Delivered,3.6,R151
4236,2024-02-04,2024-02-04 18:27:00,18,No,After,High,3.45,Medium (3-7 km),Non-Peak,27.9,19.6,Delivered,3.4,R031
4237,2024-01-30,2024-01-30 15:03:00,15,Yes,Before,High,4.12,Medium (3-7 km),Non-Peak,21.7,20.2,Delivered,3.9,R061
4238,2024-02-27,2024-02-27 14:49:00,14,No,After,Low,15.52,Long (7+ km),Peak,69.9,45.9,Delivered,3.6,R004
4239,2024-01-24,2024-01-24 18:24:00,18,Yes,Before,Medium,4.91,Medium (3-7 km),Non-Peak,24.2,21.3,Delivered,5.0,R044
4240,2024-01-12,2024-01-12 12:22:00,12,Yes,Before,High,3.4,Medium (3-7 km),Peak,25.6,19.7,Delivered,4.1,R101
4241,2024-02-13,2024-02-13 20:23:00,20,No,After,High,7.94,Long (7+ km),Peak,48.9,29.9,Delivered,4.9,R115
4242,2024-02-29,2024-02-29 11:16:00,11,No,After,High,5.73,Medium (3-7 km),Non-Peak,30.0,23.9,Delivered,4.0,R019
4243,2024-02-03,2024-02-03 17:59:00,17,No,After,High,3.26,Medium (3-7 km),Non-Peak,26.5,18.3,Delivered,3.3,R036
4244,2024-01-21,2024-01-21 16:29:00,16,Yes,Before,Medium,5.89,Medium (3-7 km),Non-Peak,27.0,23.4,Delivered,5.0,R143
4245,2024-02-07,2024-02-07 16:43:00,16,No,After,High,9.87,Long (7+ km),Non-Peak,37.6,31.8,Delivered,3.8,R156
4246,2024-02-04,2024-02-04 13:34:00,13,No,After,Low,3.57,Medium (3-7 km),Peak,44.0,19.3,Delivered,4.8,R033
4247,2024-02-27,2024-02-27 21:54:00,21,No,After,High,1.87,Short (0-3 km),Peak,28.6,14.2,Cancelled,,R155
4248,2024-02-14,2024-02-14 18:42:00,18,No,After,Low,4.91,Medium (3-7 km),Non-Peak,39.0,22.6,Delivered,3.9,R185
4249,2024-02-08,2024-02-08 18:16:00,18,No,After,Medium,4.82,Medium (3-7 km),Non-Peak,36.8,23.3,Delivered,3.5,R034
4250,2024-01-20,2024-01-20 20:21:00,20,Yes,Before,Low,4.91,Medium (3-7 km),Peak,34.9,21.7,Delivered,5.0,R142
4251,2024-02-10,2024-02-10 10:05:00,10,No,After,High,2.98,Short (0-3 km),Non-Peak,24.0,16.7,Delivered,2.9,R140
4252,2024-02-02,2024-02-02 15:51:00,15,No,After,Medium,4.44,Medium (3-7 km),Non-Peak,32.2,21.7,Cancelled,,R168
4253,2024-01-29,2024-01-29 10:59:00,10,Yes,Before,High,5.62,Medium (3-7 km),Non-Peak,24.9,25.1,Delivered,4.9,R103
4254,2024-01-29,2024-01-29 14:12:00,14,Yes,Before,Medium,5.7,Medium (3-7 km),Peak,31.9,23.4,Delivered,4.4,R048
4255,2024-01-02,2024-01-02 21:28:00,21,Yes,Before,High,2.2,Short (0-3 km),Peak,19.3,17.8,Delivered,4.2,R158
4256,2024-01-05,2024-01-05 18:42:00,18,Yes,Before,Low,4.55,Medium (3-7 km),Non-Peak,27.8,22.0,Delivered,3.8,R137
4257,2024-02-01,2024-02-01 14:09:00,14,No,After,Low,6.37,Medium (3-7 km),Peak,47.0,24.0,Delivered,3.4,R112
4258,2024-02-02,2024-02-02 15:54:00,15,No,After,High,2.76,Short (0-3 km),Non-Peak,22.9,16.7,Delivered,3.9,R082
4259,2024-02-03,2024-02-03 17:31:00,17,No,After,Low,3.74,Medium (3-7 km),Non-Peak,38.9,19.9,Cancelled,,R165
4260,2024-02-04,2024-02-04 13:33:00,13,No,After,High,6.65,Medium (3-7 km),Peak,40.3,27.0,Delivered,3.8,R175
4261,2024-02-10,2024-02-10 19:23:00,19,No,After,High,3.82,Medium (3-7 km),Peak,39.3,21.3,Delivered,3.3,R008
4262,2024-02-12,2024-02-12 20:23:00,20,No,After,Medium,2.31,Short (0-3 km),Peak,36.4,15.9,Delivered,3.0,R187
4263,2024-02-09,2024-02-09 13:29:00,13,No,After,Medium,3.5,Medium (3-7 km),Peak,38.3,20.3,Cancelled,,R032
4264,2024-01-11,2024-01-11 13:34:00,13,Yes,Before,High,6.53,Medium (3-7 km),Peak,31.9,26.7,Delivered,4.4,R096
4265,2024-01-18,2024-01-18 12:59:00,12,Yes,Before,Medium,5.07,Medium (3-7 km),Peak,26.1,23.7,Delivered,3.9,R101
4266,2024-01-13,2024-01-13 11:52:00,11,Yes,Before,Low,8.77,Long (7+ km),Non-Peak,38.5,30.2,Delivered,2.4,R164
4267,2024-01-16,2024-01-16 17:08:00,17,Yes,Before,Medium,3.66,Medium (3-7 km),Non-Peak,25.4,19.0,Delivered,4.5,R069
4268,2024-02-20,2024-02-20 14:55:00,14,No,After,High,3.26,Medium (3-7 km),Peak,23.9,19.3,Delivered,3.8,R140
4269,2024-02-27,2024-02-27 21:59:00,21,No,After,High,4.45,Medium (3-7 km),Peak,38.4,21.2,Delivered,4.4,R067
4270,2024-01-06,2024-01-06 18:58:00,18,Yes,Before,High,2.36,Short (0-3 km),Non-Peak,16.4,15.3,Delivered,3.7,R087
4271,2024-02-16,2024-02-16 23:30:00,23,No,After,High,2.05,Short (0-3 km),Non-Peak,21.0,15.3,Delivered,3.6,R100
4272,2024-01-11,2024-01-11 22:10:00,22,Yes,Before,High,4.66,Medium (3-7 km),Peak,24.3,21.4,Delivered,4.6,R178
4273,2024-01-15,2024-01-15 13:38:00,13,Yes,Before,Medium,5.57,Medium (3-7 km),Peak,31.5,23.3,Delivered,2.8,R058
4274,2024-02-25,2024-02-25 23:32:00,23,No,After,High,5.23,Medium (3-7 km),Non-Peak,25.9,22.6,Delivered,3.5,R095
4275,2024-01-24,2024-01-24 09:41:00,9,Yes,Before,High,4.42,Medium (3-7 km),Non-Peak,22.3,21.3,Delivered,4.6,R099
4276,2024-02-24,2024-02-24 16:01:00,16,No,After,Medium,4.0,Medium (3-7 km),Non-Peak,34.9,20.9,Delivered,5.0,R198
4277,2024-02-13,2024-02-13 13:16:00,13,No,After,High,10.94,Long (7+ km),Peak,49.0,36.6,Delivered,3.8,R161
4278,2024-02-09,2024-02-09 11:43:00,11,No,After,Low,7.07,Long (7+ km),Non-Peak,44.5,27.0,Delivered,4.9,R020
4279,2024-02-29,2024-02-29 19:58:00,19,No,After,High,2.94,Short (0-3 km),Peak,27.4,16.6,Delivered,4.5,R013
4280,2024-01-13,2024-01-13 16:45:00,16,Yes,Before,High,11.99,Long (7+ km),Non-Peak,39.8,39.4,Delivered,3.9,R010
4281,2024-01-06,2024-01-06 19:13:00,19,Yes,Before,High,7.99,Long (7+ km),Peak,34.1,28.5,Delivered,5.0,R076
4282,2024-01-30,2024-01-30 11:52:00,11,Yes,Before,High,5.21,Medium (3-7 km),Non-Peak,24.8,22.4,Delivered,3.6,R187
4283,2024-01-12,2024-01-12 13:56:00,13,Yes,Before,High,2.21,Short (0-3 km),Peak,15.0,16.3,Delivered,4.9,R187
4284,2024-02-24,2024-02-24 22:06:00,22,No,After,High,3.85,Medium (3-7 km),Peak,31.1,19.7,Delivered,3.9,R082
4285,2024-01-03,2024-01-03 08:39:00,8,Yes,Before,High,3.58,Medium (3-7 km),Non-Peak,19.1,18.0,Delivered,4.2,R179
4286,2024-02-25,2024-02-25 17:06:00,17,No,After,High,2.07,Short (0-3 km),Non-Peak,24.2,15.0,Delivered,3.8,R023
4287,2024-01-03,2024-01-03 19:11:00,19,Yes,Before,High,10.93,Long (7+ km),Peak,41.8,35.9,Delivered,4.7,R032
4288,2024-02-14,2024-02-14 17:30:00,17,No,After,Medium,4.55,Medium (3-7 km),Non-Peak,29.0,21.4,Delivered,3.7,R034
4289,2024-02-18,2024-02-18 15:17:00,15,No,After,High,5.4,Medium (3-7 km),Non-Peak,32.0,22.2,Delivered,3.2,R132
4290,2024-02-03,2024-02-03 16:49:00,16,No,After,High,4.34,Medium (3-7 km),Non-Peak,33.7,22.3,Delivered,4.4,R036
4291,2024-02-29,2024-02-29 13:51:00,13,No,After,Low,2.72,Short (0-3 km),Peak,51.7,18.1,Delivered,3.6,R107
4292,2024-01-04,2024-01-04 22:55:00,22,Yes,Before,Medium,5.14,Medium (3-7 km),Peak,33.6,21.5,Delivered,4.3,R194
4293,2024-01-29,2024-01-29 16:17:00,16,Yes,Before,High,2.92,Short (0-3 km),Non-Peak,18.0,17.8,Delivered,4.8,R127
4294,2024-02-15,2024-02-15 13:21:00,13,No,After,Low,8.67,Long (7+ km),Peak,50.6,30.8,Delivered,3.3,R072
4295,2024-02-04,2024-02-04 17:46:00,17,No,After,Medium,6.48,Medium (3-7 km),Non-Peak,34.8,25.6,Delivered,3.9,R082
4296,2024-02-20,2024-02-20 18:39:00,18,No,After,High,4.86,Medium (3-7 km),Non-Peak,33.5,22.1,Delivered,3.5,R078
4297,2024-02-09,2024-02-09 21:05:00,21,No,After,Low,4.94,Medium (3-7 km),Peak,44.7,23.6,Delivered,2.6,R086
4298,2024-01-02,2024-01-02 11:54:00,11,Yes,Before,High,4.18,Medium (3-7 km),Non-Peak,22.3,19.2,Delivered,4.8,R040
4299,2024-02-21,2024-02-21 13:40:00,13,No,After,High,6.53,Medium (3-7 km),Peak,35.7,26.9,Delivered,3.5,R060
4300,2024-01-05,2024-01-05 22:08:00,22,Yes,Before,Medium,3.2,Medium (3-7 km),Peak,27.5,18.9,Delivered,4.6,R030
4301,2024-02-21,2024-02-21 13:20:00,13,No,After,High,6.41,Medium (3-7 km),Peak,48.6,26.8,Cancelled,,R088
4302,2024-01-31,2024-01-31 09:13:00,9,No,After,Medium,2.45,Short (0-3 km),Non-Peak,26.8,17.5,Delivered,2.8,R189
4303,2024-01-12,2024-01-12 18:18:00,18,Yes,Before,High,3.64,Medium (3-7 km),Non-Peak,21.4,20.9,Delivered,5.0,R135
4304,2024-02-09,2024-02-09 14:37:00,14,No,After,Medium,3.99,Medium (3-7 km),Peak,41.7,21.7,Delivered,2.9,R037
4305,2024-02-01,2024-02-01 22:44:00,22,No,After,Low,4.1,Medium (3-7 km),Peak,42.7,20.3,Delivered,4.7,R115
4306,2024-02-27,2024-02-27 17:28:00,17,No,After,Medium,9.42,Long (7+ km),Non-Peak,41.9,32.0,Delivered,4.2,R106
4307,2024-01-10,2024-01-10 18:08:00,18,Yes,Before,High,7.44,Long (7+ km),Non-Peak,28.3,27.4,Delivered,3.1,R190
4308,2024-02-15,2024-02-15 11:23:00,11,No,After,High,3.96,Medium (3-7 km),Non-Peak,30.2,21.0,Delivered,4.5,R018
4309,2024-02-03,2024-02-03 12:52:00,12,No,After,High,3.28,Medium (3-7 km),Peak,33.8,18.6,Delivered,4.4,R028
4310,2024-02-17,2024-02-17 11:53:00,11,No,After,High,6.43,Medium (3-7 km),Non-Peak,37.1,27.1,Delivered,4.1,R037
4311,2024-02-26,2024-02-26 19:00:00,19,No,After,Medium,10.56,Long (7+ km),Peak,54.3,34.5,Delivered,3.9,R016
4312,2024-01-25,2024-01-25 18:56:00,18,Yes,Before,High,3.47,Medium (3-7 km),Non-Peak,22.6,18.5,Delivered,4.2,R068
4313,2024-02-01,2024-02-01 11:45:00,11,No,After,Medium,4.59,Medium (3-7 km),Non-Peak,33.8,23.0,Delivered,3.8,R137
4314,2024-01-11,2024-01-11 18:25:00,18,Yes,Before,Medium,3.31,Medium (3-7 km),Non-Peak,21.7,18.8,Delivered,4.0,R117
4315,2024-01-12,2024-01-12 19:57:00,19,Yes,Before,High,2.59,Short (0-3 km),Peak,25.6,17.6,Delivered,3.9,R067
4316,2024-02-17,2024-02-17 22:35:00,22,No,After,Medium,10.46,Long (7+ km),Peak,54.1,35.7,Delivered,3.5,R098
4317,2024-01-10,2024-01-10 20:02:00,20,Yes,Before,High,4.08,Medium (3-7 km),Peak,22.3,19.6,Delivered,4.7,R131
4318,2024-02-22,2024-02-22 19:42:00,19,No,After,Medium,5.53,Medium (3-7 km),Peak,47.2,23.5,Delivered,2.9,R169
4319,2024-02-05,2024-02-05 12:06:00,12,No,After,High,3.37,Medium (3-7 km),Peak,42.2,20.0,Delivered,3.3,R047
4320,2024-02-15,2024-02-15 14:07:00,14,No,After,Medium,6.62,Medium (3-7 km),Peak,43.0,25.8,Delivered,4.4,R118
4321,2024-02-13,2024-02-13 12:28:00,12,No,After,Medium,4.1,Medium (3-7 km),Peak,39.0,20.0,Delivered,5.0,R145
4322,2024-02-11,2024-02-11 17:11:00,17,No,After,Low,6.21,Medium (3-7 km),Non-Peak,41.3,25.1,Delivered,2.1,R084
4323,2024-01-12,2024-01-12 11:36:00,11,Yes,Before,Low,5.4,Medium (3-7 km),Non-Peak,31.4,22.7,Delivered,4.4,R055
4324,2024-02-17,2024-02-17 14:10:00,14,No,After,Low,7.53,Long (7+ km),Peak,63.2,26.7,Delivered,4.4,R084
4325,2024-02-12,2024-02-12 20:04:00,20,No,After,Medium,3.9,Medium (3-7 km),Peak,36.5,19.7,Delivered,3.7,R141
4326,2024-01-10,2024-01-10 12:10:00,12,Yes,Before,High,3.11,Medium (3-7 km),Peak,21.4,18.0,Delivered,4.1,R063
4327,2024-02-20,2024-02-20 17:57:00,17,No,After,Medium,6.51,Medium (3-7 km),Non-Peak,35.8,24.4,Delivered,3.9,R079
4328,2024-01-18,2024-01-18 14:31:00,14,Yes,Before,Medium,4.19,Medium (3-7 km),Peak,23.9,21.7,Delivered,4.2,R191
4329,2024-02-26,2024-02-26 15:10:00,15,No,After,Low,4.13,Medium (3-7 km),Non-Peak,27.0,20.0,Delivered,3.4,R006
4330,2024-02-06,2024-02-06 13:55:00,13,No,After,High,3.51,Medium (3-7 km),Peak,34.1,18.2,Delivered,3.7,R199
4331,2024-02-01,2024-02-01 17:46:00,17,No,After,High,2.32,Short (0-3 km),Non-Peak,26.5,16.5,Delivered,4.5,R155
4332,2024-02-22,2024-02-22 19:37:00,19,No,After,High,6.86,Medium (3-7 km),Peak,54.3,26.3,Delivered,3.6,R045
4333,2024-01-29,2024-01-29 10:03:00,10,Yes,Before,High,4.41,Medium (3-7 km),Non-Peak,19.3,22.5,Delivered,4.3,R153
4334,2024-01-30,2024-01-30 18:58:00,18,Yes,Before,High,3.54,Medium (3-7 km),Non-Peak,19.3,18.7,Delivered,3.5,R126
4335,2024-02-15,2024-02-15 20:20:00,20,No,After,High,2.07,Short (0-3 km),Peak,26.5,14.7,Delivered,3.6,R133
4336,2024-01-16,2024-01-16 11:01:00,11,Yes,Before,Low,4.91,Medium (3-7 km),Non-Peak,29.4,21.8,Delivered,4.5,R026
4337,2024-01-09,2024-01-09 19:25:00,19,Yes,Before,Medium,5.36,Medium (3-7 km),Peak,25.3,23.1,Delivered,4.3,R014
4338,2024-02-05,2024-02-05 12:02:00,12,No,After,Low,5.74,Medium (3-7 km),Peak,42.4,23.3,Delivered,3.2,R142
4339,2024-02-01,2024-02-01 17:43:00,17,No,After,Low,3.01,Medium (3-7 km),Non-Peak,34.4,17.5,Delivered,3.4,R130
4340,2024-02-25,2024-02-25 16:22:00,16,No,After,Medium,4.92,Medium (3-7 km),Non-Peak,29.8,22.3,Delivered,5.0,R185
4341,2024-02-15,2024-02-15 20:42:00,20,No,After,Medium,2.99,Short (0-3 km),Peak,37.4,19.4,Delivered,4.2,R164
4342,2024-02-04,2024-02-04 14:03:00,14,No,After,Medium,2.91,Short (0-3 km),Peak,34.9,19.0,Delivered,3.3,R197
4343,2024-01-03,2024-01-03 12:17:00,12,Yes,Before,Low,5.54,Medium (3-7 km),Peak,29.1,23.3,Delivered,3.6,R100
4344,2024-02-11,2024-02-11 10:36:00,10,No,After,Low,5.43,Medium (3-7 km),Non-Peak,35.8,24.4,Delivered,3.9,R029
4345,2024-01-30,2024-01-30 10:53:00,10,Yes,Before,Low,4.06,Medium (3-7 km),Non-Peak,27.7,19.2,Delivered,4.9,R187
4346,2024-02-06,2024-02-06 20:55:00,20,No,After,High,5.26,Medium (3-7 km),Peak,45.3,21.9,Delivered,4.5,R165
4347,2024-02-06,2024-02-06 11:59:00,11,No,After,Medium,6.01,Medium (3-7 km),Non-Peak,31.8,23.3,Delivered,4.0,R090
4348,2024-02-12,2024-02-12 08:19:00,8,No,After,High,11.15,Long (7+ km),Non-Peak,45.2,37.3,Delivered,3.6,R189
4349,2024-02-02,2024-02-02 12:39:00,12,No,After,Low,13.46,Long (7+ km),Peak,60.2,42.6,Delivered,3.2,R148
4350,2024-01-27,2024-01-27 23:05:00,23,Yes,Before,High,10.46,Long (7+ km),Non-Peak,38.3,35.7,Delivered,5.0,R024
4351,2024-02-08,2024-02-08 22:09:00,22,No,After,High,4.33,Medium (3-7 km),Peak,40.0,20.7,Delivered,4.0,R188
4352,2024-01-10,2024-01-10 11:10:00,11,Yes,Before,High,2.61,Short (0-3 km),Non-Peak,18.8,16.4,Delivered,4.8,R180
4353,2024-01-30,2024-01-30 14:48:00,14,Yes,Before,Medium,3.53,Medium (3-7 km),Peak,27.2,20.0,Delivered,5.0,R156
4354,2024-02-19,2024-02-19 18:05:00,18,No,After,High,2.08,Short (0-3 km),Non-Peak,21.9,15.9,Delivered,3.2,R027
4355,2024-01-09,2024-01-09 21:02:00,21,Yes,Before,High,5.22,Medium (3-7 km),Peak,28.8,22.2,Delivered,3.9,R115
4356,2024-01-09,2024-01-09 18:42:00,18,Yes,Before,Medium,10.4,Long (7+ km),Non-Peak,39.3,34.3,Delivered,4.8,R113
